categoryId,movieId,averageRatingOfMovie,createdAt,updatedAt
16,8493,3.083333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8494,0.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8495,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8495,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8500,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8500,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8500,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8501,3.625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8501,3.625,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8502,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8502,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8502,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8506,2.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8506,2.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8507,3.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8507,3.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8507,3.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8511,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8512,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8518,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8521,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8521,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8526,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,8526,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8526,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8528,3.551282051282051,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8529,3.3191489361702127,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8529,3.3191489361702127,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8529,3.3191489361702127,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8530,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8530,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8531,2.833333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8531,2.833333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8531,2.833333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8532,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8533,3.5657894736842106,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8533,3.5657894736842106,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8534,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,8534,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8534,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8535,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8535,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8542,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8542,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8571,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8571,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
2,8574,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,8574,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8574,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8574,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8575,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8575,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8577,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8578,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8578,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8578,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8578,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8580,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8580,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8580,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8580,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8581,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8581,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8582,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,8582,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8587,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8588,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8588,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8588,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8588,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8591,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8591,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8591,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8593,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8593,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8593,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8593,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8596,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8596,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8600,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8600,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,8600,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8600,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8601,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8601,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8604,3.2,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8604,3.2,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8605,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8605,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8607,3.9,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
2,8607,3.9,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8607,3.9,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8609,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8610,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8610,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8611,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8614,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8614,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8617,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8620,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8620,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8620,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8620,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8622,3.4864864864864864,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8623,3.272727272727273,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8623,3.272727272727273,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8626,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8626,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8632,0.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8633,3.571428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8633,3.571428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8633,3.571428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8633,3.571428571428572,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8636,3.8037974683544302,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8636,3.8037974683544302,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8636,3.8037974683544302,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,8636,3.8037974683544302,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8638,3.7,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8638,3.7,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8640,2.9615384615384617,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8640,2.9615384615384617,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8640,2.9615384615384617,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,8640,2.9615384615384617,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8641,3.771929824561404,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8643,3.2777777777777777,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8643,3.2777777777777777,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8644,3.4918032786885247,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8644,3.4918032786885247,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8644,3.4918032786885247,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8644,3.4918032786885247,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8645,3.9375,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8645,3.9375,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8650,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8656,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8656,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8665,3.786666666666666,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8665,3.786666666666666,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8665,3.786666666666666,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8666,1.3333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8666,1.3333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8666,1.3333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8667,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8667,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8670,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8670,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8670,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8670,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8677,1.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8677,1.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8684,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8684,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8685,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8685,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8690,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8690,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8690,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,8690,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8695,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8711,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8712,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8712,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8713,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,8713,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8713,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8713,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8714,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8714,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8718,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8720,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8724,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,8724,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8727,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8730,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8730,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,8730,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8738,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8738,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8738,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8738,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8743,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8743,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8743,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8748,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8753,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8754,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8755,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8765,,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
9,8765,,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8765,,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8771,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8771,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8771,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8772,0.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8772,0.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8773,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8773,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8773,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8774,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8778,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8778,3.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8781,3.0416666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8782,2.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8782,2.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8782,2.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8782,2.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8783,3.1923076923076925,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8783,3.1923076923076925,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8783,3.1923076923076925,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8784,3.7083333333333335,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8784,3.7083333333333335,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8784,3.7083333333333335,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8795,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8795,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8795,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
16,8795,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8796,3.1,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
11,8796,3.1,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8798,3.761363636363636,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8798,3.761363636363636,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8798,3.761363636363636,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8798,3.761363636363636,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8799,2.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8799,2.1666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8800,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8800,4.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8804,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8807,3.4558823529411766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8807,3.4558823529411766,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8808,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8808,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8809,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8809,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8810,2.823529411764706,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8810,2.823529411764706,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8810,2.823529411764706,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8810,2.823529411764706,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8813,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8814,2.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8815,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8815,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8827,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
6,8827,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8830,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8830,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8830,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8830,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8830,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8831,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8831,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8832,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8832,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8832,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8833,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8833,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8835,2.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8835,2.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8836,3.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8836,3.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8836,3.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8838,4.166666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8838,4.166666666666667,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8840,1.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8844,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8848,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8860,2.857142857142857,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8860,2.857142857142857,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8860,2.857142857142857,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8860,2.857142857142857,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8860,2.857142857142857,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8861,2.9285714285714284,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8861,2.9285714285714284,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8861,2.9285714285714284,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8861,2.9285714285714284,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8864,2.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8864,2.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8865,2.638888888888889,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8865,2.638888888888889,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8865,2.638888888888889,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8866,3.111111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8866,3.111111111111111,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8869,3.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8869,3.333333333333333,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8870,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8870,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8870,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8870,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8873,3.796296296296296,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8873,3.796296296296296,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8874,4.0064935064935066,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8874,4.0064935064935066,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8875,4.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8879,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
12,8879,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8879,3.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8880,3.4285714285714284,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8894,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8894,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8894,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8894,1.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8905,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8905,2.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
10,8906,2.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
2,8907,2.3461538461538463,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
18,8907,2.3461538461538463,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8907,2.3461538461538463,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8908,3.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8908,3.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
15,8908,3.6666666666666665,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8910,3.452380952380953,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8911,5.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8912,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8912,1.75,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8914,3.794117647058824,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
14,8914,3.794117647058824,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8915,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8916,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8916,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
0,8917,3.46875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
1,8917,3.46875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
2,8917,3.46875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8917,3.46875,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8918,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
5,8918,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8918,3.0,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
4,8919,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8919,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
8,8919,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
13,8919,4.25,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
7,8920,3.5,2022-04-27T01:26:11.945159,2022-04-27T01:26:11.945159
