movieId,title,averageRating,imdbId,tmdbId,imageUrl,videoUrl,description,quoteSource,nearestMovieIds,createdAt,updatedAt
6036,Secret Admirer (1985),3.0,89981,24742.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6039,"Woman in Red, The (1984)",2.375,88414,5968.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6040,Darkness Falls (2003),2.125,282209,10727.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6041,Amen. (2002),3.8333333333333335,280653,9045.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),3.0,311320,9082.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6044,Blind Date (1984),2.0,86978,80965.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6049,Ethan Frome (1993),4.0,106833,61807.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6051,"Harder They Come, The (1973)",4.166666666666667,70155,7514.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6055,Sugar Hill (1994),2.25,107079,39349.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6057,Biker Boyz (2003),2.0,326769,12253.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6058,Final Destination 2 (2003),3.05,309593,9358.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6059,"Recruit, The (2003)",3.3529411764705883,292506,1647.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6060,"Guru, The (2002)",3.0,280720,9027.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6062,Lost in La Mancha (2002),3.0833333333333335,308514,21189.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6063,May (2002),3.3333333333333335,303361,10894.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6064,"Harder They Fall, The (1956)",4.0,49291,28528.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6067,Ordinary Decent Criminal (2000),4.0,160611,12490.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6070,Tokyo Decadence (Topâzu) (1992),4.0,105622,15802.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6078,Firefox (1982),2.75,83943,10724.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6086,"I, the Jury (1982)",5.0,84112,37191.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6090,Kiss Me Goodbye (1982),3.5,84210,81001.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6093,"Last Unicorn, The (1982)",3.375,84237,10150.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),3.5,84266,16407.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6100,"Midsummer Night's Sex Comedy, A (1982)",4.0,84329,8288.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6101,Missing (1982),4.0,84335,15600.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6104,Monty Python Live at the Hollywood Bowl (1982),4.166666666666667,84352,11949.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",4.0,84422,42130.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6111,Paradise (1982),3.5,84469,23942.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6116,"Pirate Movie, The (1982)",2.5,84504,25872.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),4.0,84555,14645.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6122,Richard Pryor Live on the Sunset Strip (1982),4.0,84597,21923.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6123,Sunless (Sans Soleil) (1983),4.0,84628,1563.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6124,Savannah Smiles (1982),2.75,84633,17132.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6125,"Secret Policeman's Other Ball, The (1982)",3.5,84648,59533.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6140,Tenebre (1982),2.25,84777,29702.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),3.0,84786,24830.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6143,Trail of the Pink Panther (1982),3.0,84814,9699.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6145,Venom (1982),2.0,84854,30789.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6148,White Dog (1982),2.8333333333333335,84899,47955.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6153,Zapped! (1982),1.5,84945,23943.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6155,How to Lose a Guy in 10 Days (2003),3.2758620689655173,251127,9919.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6156,Shanghai Knights (2003),3.210526315789474,300471,6038.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6157,Daredevil (2003),2.5,287978,9480.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6158,"Jungle Book 2, The (2003)",3.0,283426,14873.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6159,All the Real Girls (2003),4.25,299458,13132.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6162,Gerry (2002),3.1666666666666665,302674,1956.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),4.5,291579,12112.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6166,Dennis the Menace (1993),1.8125,106701,12139.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6169,"Black Stallion Returns, The (1983)",2.5,85248,24883.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6170,"Black Stallion, The (1979)",3.5,78872,17264.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6178,"Patch of Blue, A (1965)",4.0,59573,33364.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6181,"Red Badge of Courage, The (1951)",4.0,43961,59401.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6182,"Thrill of It All, The (1963)",3.0,57581,22233.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6183,Pillow Talk (1959),3.8333333333333335,53172,4952.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6184,"Man Who Fell to Earth, The (1976)",4.25,74851,991.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6185,Dark Blue (2003),3.0,279331,4911.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6186,Gods and Generals (2003),3.0,279111,16072.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6187,"Life of David Gale, The (2003)",3.8125,289992,11615.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6188,Old School (2003),3.5128205128205128,302886,11635.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6192,Open Hearts (Elsker dig for evigt) (2002),5.0,315543,102.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6193,Poolhall Junkies (2002),3.8333333333333335,273982,14293.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6195,Stone Reader (2002),4.0,324080,105024.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6196,Cradle 2 the Grave (2003),3.5,306685,10623.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6197,Spider (2002),3.3333333333333335,278731,9613.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6201,Lady Jane (1986),5.0,91374,21867.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6202,Late Marriage (Hatuna Meuheret) (2001),3.5,287471,49680.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6203,Life Stinks (1991),1.5,102303,6524.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6204,"Meteor Man, The (1993)",2.5,107563,11244.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6210,Volcano High (Whasango) (2001),3.0,301429,23834.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6212,Bringing Down the House (2003),1.9166666666666667,305669,10678.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6213,Tears of the Sun (2003),2.642857142857143,314353,9567.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6214,Irreversible (Irréversible) (2002),3.888888888888889,290673,979.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6215,Laurel Canyon (2002),3.0,298408,13819.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),3.75,161860,1591.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6217,"Safety of Objects, The (2001)",3.0,256359,24186.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6218,Bend It Like Beckham (2002),3.3,286499,455.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6219,"Hunted, The (2003)",3.0,269347,10632.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6220,Willard (2003),2.5,310357,10929.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6222,Prozac Nation (2001),3.0,236640,16229.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6223,Spun (2001),3.25,283003,12079.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6225,King of Kings (1961),3.0,55047,36362.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6228,"Talk of the Town, The (1942)",4.0,35417,23159.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6232,Born Free (1966),4.0,60182,15347.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6234,Equus (1977),3.5,75995,37258.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6235,Europa Europa (Hitlerjunge Salomon) (1990),4.333333333333333,99776,8996.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6237,"Glenn Miller Story, The (1953)",4.0,47030,17729.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6238,Green Card (1990),2.8333333333333335,99699,12157.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6239,Journey to the Center of the Earth (1959),2.75,52948,11571.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6241,Pauline at the Beach (Pauline à la Plage) (1983),4.0,86087,10293.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6242,Ringu (Ring) (1998),3.4545454545454546,178868,2671.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6244,Salaam Bombay! (1988),3.5,96028,45129.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6245,Sweet Charity (1969),3.5,65054,42618.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6246,Talent for the Game (1991),4.0,103036,41164.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6249,Boat Trip (2003),2.375,285462,9557.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6250,Dreamcatcher (2003),2.642857142857143,285531,6171.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6251,Piglet's Big Movie (2003),2.0,323642,13691.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6252,View from the Top (2003),2.375,264150,11523.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6254,"Awful Truth, The (1937)",4.75,28597,14675.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6263,Basic (2003),3.75,264395,10782.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6264,"Core, The (2003)",2.375,298814,9341.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6265,Head of State (2003),2.25,325537,9776.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6266,What a Girl Wants (2003),3.0625,286788,10735.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6267,Assassination Tango (2002),2.0,283897,16425.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6268,Raising Victor Vargas (2002),3.75,316188,25461.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6269,Stevie (2002),4.25,334416,51927.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6270,Akira Kurosawa's Dreams (Dreams) (1990),4.333333333333333,100998,12516.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6271,Day for Night (La Nuit Américaine) (1973),2.0,70460,1675.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6273,In a Lonely Place (1950),3.5,42593,17057.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6279,"Good Thief, The (2002)",4.0,281820,6016.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6280,"Man Apart, A (2003)",2.25,266465,8409.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6281,Phone Booth (2002),3.140625,183649,1817.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),3.9,275277,11299.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6285,Levity (2003),4.0,304328,21052.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",3.875,311519,7294.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6287,Anger Management (2003),3.0588235294117645,305224,9506.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6288,Better Luck Tomorrow (2002),3.875,280477,14290.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6289,Ghosts of the Abyss (2003),3.5,297144,24982.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6290,House of 1000 Corpses (2003),2.7142857142857144,251736,2662.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6291,Lilya 4-Ever (Lilja 4-ever) (2002),3.5,300140,12093.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6294,Bulletproof Monk (2003),2.409090909090909,245803,11817.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),2.0,323572,24621.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6296,"Mighty Wind, A (2003)",3.75,310281,13370.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6297,Holes (2003),3.425,311289,8326.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6298,Malibu's Most Wanted (2003),2.6666666666666665,328099,13411.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6299,"Winged Migration (Peuple migrateur, Le) (2001)",3.5,301727,11516.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6300,Flickering Lights (Blinkende lygter) (2000),4.5,236027,10180.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6301,Straw Dogs (1971),4.0,67800,994.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6302,Beginning of the End (1957),1.0,50177,66918.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6303,"Andromeda Strain, The (1971)",3.625,66769,10514.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6305,Fahrenheit 451 (1966),3.6,60390,1714.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6306,I Am Trying to Break Your Heart (2002),4.166666666666667,327920,14308.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6308,Legal Eagles (1986),2.625,91396,9930.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6310,Memories of Me (1988),2.5,95613,107569.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6313,Sibling Rivalry (1990),2.5,100611,108553.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6314,Undercover Blues (1993),2.0,108442,12661.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6315,Wildcats (1986),1.8333333333333333,92214,29355.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6316,"Wiz, The (1978)",2.0,78504,24961.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6319,"My Father the Hero (Mon père, ce héros.) (1991)",2.1666666666666665,102465,20978.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6320,Scenes from a Mall (1991),1.5,102849,47762.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6322,Confidence (2003),2.8333333333333335,310910,10743.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6323,Identity (2003),3.6818181818181817,309698,2832.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6324,It Runs in the Family (2003),2.5,311110,31459.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6327,"Decade Under the Influence, A (2003)",3.5,342275,38868.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6329,Manic (2001),3.0,252684,15098.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6330,People I Know (2002),3.0,274711,11458.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6331,Spellbound (2002),3.923076923076923,334405,16636.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6332,"Lizzie McGuire Movie, The (2003)",3.0,306841,18736.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6333,X2: X-Men United (2003),3.723684210526316,290334,36658.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6334,Blue Car (2002),3.5,290145,46989.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6335,"Dancer Upstairs, The (2002)",3.8333333333333335,118926,20689.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),3.0,317226,13438.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6337,Owning Mahowny (2003),3.5,285861,15394.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6338,Daddy Day Care (2003),2.3333333333333335,317303,10708.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6339,"Man on the Train (Homme du train, L') (2002)",3.875,301414,22016.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6341,"Shape of Things, The (2003)",3.25,308878,22958.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6342,"Trip, The (2002)",2.0,250067,15850.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6344,101 Reykjavik (101 Reykjavík) (2000),3.5,237993,10989.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6345,"Chorus Line, A (1985)",4.666666666666667,88915,1816.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6347,Beat Street (1984),1.0,86946,17667.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6348,Breakin' 2: Electric Boogaloo (1984),1.6666666666666667,86999,17464.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6349,Breakin' (1984),2.0,86998,15259.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.0625,92067,10515.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6357,High Society (1956),3.0,49314,11424.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6358,Kiss Me Kate (1953),3.5,45963,34857.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6365,"Matrix Reloaded, The (2003)",3.3541666666666665,234215,604.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6367,Down with Love (2003),2.9,309530,10720.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6368,Cinemania (2002),4.0,281724,51230.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",4.0,283900,1555.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6371,Pokémon Heroes (2003),0.5,347791,33875.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6373,Bruce Almighty (2003),3.316901408450704,315327,310.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6374,"In-Laws, The (2003)",2.1666666666666665,314786,5146.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6375,Gigantic (A Tale of Two Johns) (2002),4.0,304081,30055.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6376,Respiro (2002),3.5,286516,12544.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6377,Finding Nemo (2003),3.9609929078014185,266543,12.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6378,"Italian Job, The (2003)",3.6186440677966103,317740,9654.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6379,Wrong Turn (2003),3.0,295700,9902.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6380,Capturing the Friedmans (2003),3.9285714285714284,342172,2260.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6382,Together (Han ni Zai Yiki) (2002),3.0,332639,18385.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2.6052631578947367,322259,584.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6385,Whale Rider (2002),3.75,298228,1088.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6386,Nevada Smith (1966),4.0,60748,5921.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6387,Once a Thief (Zong heng si hai) (1991),3.6666666666666665,101020,47423.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6390,Silk Stockings (1957),3.5,50972,43239.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",3.5,69895,29425.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),3.5,307197,51391.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6402,Siam Sunset (1999),5.0,178022,50285.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6405,Treasure Island (1950),3.25,43067,6646.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6407,"Walk, Don't Run (1966)",2.0,61170,38720.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6408,Animals are Beautiful People (1974),5.0,71143,147729.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6410,Car Wash (1976),3.75,74281,15462.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6412,Destry Rides Again (1939),3.75,31225,43828.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6415,Intervista (1987),4.0,93267,47715.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6417,Live Wire (1992),4.0,104743,12629.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6422,Shenandoah (1965),4.0,59711,21027.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6424,Oscar (1991),1.0,102603,11890.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6425,"6th Man, The (Sixth Man, The) (1997)",1.5,120142,36807.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6427,"Railway Children, The (1970)",4.0,66279,37662.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6428,Two Mules for Sister Sara (1970),3.0,65134,11916.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6429,Winchester '73 (1950),4.0,43137,14551.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",3.3333333333333335,19760,26317.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6434,"Objective, Burma! (1945)",3.0,37954,43490.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6436,This Boy's Life (1993),3.3333333333333335,108330,8092.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
6440,Barton Fink (1991),4.035714285714286,101410,290.0,,,,,[],2022-04-27T00:16:35.598034,2022-04-27T00:16:35.598034
